process id is 1; arrival time is 0; service time is 4; num of pages is 40
process id is 85; arrival time is 37; service time is 2; num of pages is 20
process id is 86; arrival time is 37; service time is 4; num of pages is 40
process id is 87; arrival time is 37; service time is 4; num of pages is 40
process id is 88; arrival time is 39; service time is 3; num of pages is 30
process id is 89; arrival time is 39; service time is 1; num of pages is 10
process id is 90; arrival time is 40; service time is 1; num of pages is 10
process id is 91; arrival time is 40; service time is 3; num of pages is 30
process id is 92; arrival time is 40; service time is 3; num of pages is 30
process id is 93; arrival time is 40; service time is 4; num of pages is 40
process id is 94; arrival time is 40; service time is 4; num of pages is 40
process id is 95; arrival time is 40; service time is 4; num of pages is 40
process id is 96; arrival time is 41; service time is 4; num of pages is 40
process id is 97; arrival time is 41; service time is 3; num of pages is 30
process id is 98; arrival time is 42; service time is 5; num of pages is 50
process id is 99; arrival time is 43; service time is 5; num of pages is 50
process id is 100; arrival time is 43; service time is 4; num of pages is 40
process id is 101; arrival time is 43; service time is 3; num of pages is 30
process id is 102; arrival time is 43; service time is 5; num of pages is 50
process id is 103; arrival time is 44; service time is 5; num of pages is 50
process id is 104; arrival time is 44; service time is 2; num of pages is 20
process id is 105; arrival time is 44; service time is 5; num of pages is 50
process id is 106; arrival time is 44; service time is 5; num of pages is 50
process id is 107; arrival time is 44; service time is 1; num of pages is 10
process id is 108; arrival time is 45; service time is 4; num of pages is 40
process id is 109; arrival time is 45; service time is 3; num of pages is 30
process id is 110; arrival time is 46; service time is 4; num of pages is 40
process id is 111; arrival time is 46; service time is 4; num of pages is 40
process id is 112; arrival time is 46; service time is 5; num of pages is 50
process id is 113; arrival time is 46; service time is 2; num of pages is 20
process id is 114; arrival time is 47; service time is 4; num of pages is 40
process id is 115; arrival time is 47; service time is 5; num of pages is 50
process id is 116; arrival time is 47; service time is 4; num of pages is 40
process id is 117; arrival time is 49; service time is 5; num of pages is 50
process id is 118; arrival time is 50; service time is 2; num of pages is 20
process id is 119; arrival time is 50; service time is 1; num of pages is 10
process id is 120; arrival time is 50; service time is 5; num of pages is 50
process id is 121; arrival time is 50; service time is 3; num of pages is 30
process id is 122; arrival time is 50; service time is 1; num of pages is 10
process id is 123; arrival time is 50; service time is 5; num of pages is 50
process id is 124; arrival time is 50; service time is 4; num of pages is 40
process id is 125; arrival time is 50; service time is 3; num of pages is 30
process id is 126; arrival time is 51; service time is 4; num of pages is 40
process id is 127; arrival time is 51; service time is 3; num of pages is 30
process id is 128; arrival time is 51; service time is 5; num of pages is 50
process id is 129; arrival time is 51; service time is 5; num of pages is 50
process id is 130; arrival time is 51; service time is 3; num of pages is 30
process id is 131; arrival time is 52; service time is 5; num of pages is 50
process id is 132; arrival time is 54; service time is 3; num of pages is 30
process id is 133; arrival time is 54; service time is 2; num of pages is 20
process id is 134; arrival time is 54; service time is 3; num of pages is 30
process id is 135; arrival time is 54; service time is 5; num of pages is 50
process id is 136; arrival time is 55; service time is 1; num of pages is 10
process id is 137; arrival time is 55; service time is 1; num of pages is 10
process id is 138; arrival time is 56; service time is 2; num of pages is 20
process id is 139; arrival time is 56; service time is 3; num of pages is 30
process id is 140; arrival time is 56; service time is 2; num of pages is 20
process id is 141; arrival time is 57; service time is 2; num of pages is 20
process id is 142; arrival time is 57; service time is 1; num of pages is 10
process id is 143; arrival time is 57; service time is 1; num of pages is 10
process id is 144; arrival time is 57; service time is 2; num of pages is 20
process id is 145; arrival time is 58; service time is 4; num of pages is 40
process id is 146; arrival time is 58; service time is 1; num of pages is 10
process id is 147; arrival time is 59; service time is 1; num of pages is 10
process id is 148; arrival time is 59; service time is 3; num of pages is 30
process id is 149; arrival time is 59; service time is 2; num of pages is 20
process id is 150; arrival time is 59; service time is 5; num of pages is 50

Start the simulation
= Time Stamp 0:00 - Process Name: 1 - Enter - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:00
  Process 1's virtual page 0 will be evicted if needed.
  Process 1 is under service, its reference page (virtual_page:physical_page) is: (0:0), (2:1), (1:2), (5:3), (4:4), (3:5), 

= Memory Map: =
1 1 1 1 1 1 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:01 - Process Name: 2 - Enter - Size in Pages: 31 - Service Duration: 5 = 
= Time Stamp 0:01 - Process Name: 3 - Enter - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:01
  Process 1's virtual page 0 will be evicted if needed.
  Process 1 is under service, its reference page (virtual_page:physical_page) is: (0:0), (2:1), (1:2), (5:3), (4:4), (3:5), (10:12), (9:14), 
  Process 2 is under service, its reference page (virtual_page:physical_page) is: (0:6), (30:9), (22:11), (29:16), (28:18), 
  Process 3 is under service, its reference page (virtual_page:physical_page) is: (0:7), (19:8), (20:10), (30:13), (27:15), (28:17), 

= Memory Map: =
1 1 1 1 1 1 2 3 3 2 3 2 1 3 1 3 2 3 2 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 

= Time Stamp 0:02
  Process 1's virtual page 0 will be evicted if needed.
  Process 1 is under service, its reference page (virtual_page:physical_page) is: (0:0), (2:1), (1:2), (5:3), (4:4), (3:5), (10:12), (9:14), (8:22), (7:25), 
  Process 2 is under service, its reference page (virtual_page:physical_page) is: (0:6), (30:9), (22:11), (29:16), (28:18), (13:20), (21:23), (20:26), (2:27), (3:29), (4:30), 
  Process 3 is under service, its reference page (virtual_page:physical_page) is: (0:7), (19:8), (20:10), (30:13), (27:15), (28:17), (29:19), (6:21), (1:24), (2:28), 

= Memory Map: =
1 1 1 1 1 1 2 3 3 2 3 2 1 3 1 3 2 3 2 3 2 3 1 2 3 1 2 2 3 2 2 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:03 - Process Name: 4 - Enter - Size in Pages: 5 - Service Duration: 3 = 
= Time Stamp 0:03 - Process Name: 5 - Enter - Size in Pages: 5 - Service Duration: 5 = 
= Time Stamp 0:03 - Process Name: 6 - Enter - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:03
  Process 1's virtual page 0 will be evicted if needed.
  Process 1 is under service, its reference page (virtual_page:physical_page) is: (0:0), (2:1), (1:2), (5:3), (4:4), (3:5), (10:12), (9:14), (8:22), (7:25), (6:43), 
  Process 2 is under service, its reference page (virtual_page:physical_page) is: (0:6), (30:9), (22:11), (29:16), (28:18), (13:20), (21:23), (20:26), (2:27), (3:29), (4:30), 
  Process 3 is under service, its reference page (virtual_page:physical_page) is: (0:7), (19:8), (20:10), (30:13), (27:15), (28:17), (29:19), (6:21), (1:24), (2:28), (21:31), (22:39), 
  Process 4 is under service, its reference page (virtual_page:physical_page) is: (0:32), (3:35), (2:37), (4:40), (1:44), 
  Process 5 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:36), (2:38), (4:46), 
  Process 6 is under service, its reference page (virtual_page:physical_page) is: (0:34), (2:41), (4:42), (3:45), 

= Memory Map: =
1 1 1 1 1 1 2 3 3 2 3 2 1 3 1 3 2 3 2 3 2 3 1 2 3 1 2 2 3 2 2 3 4 5 6 4 5 4 5 3 4 6 6 1 4 6 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:04 - Process Name: 1 - Exit - Size in Pages: 11 - Service Duration: 4 = 

= Time Stamp 0:04 - Process Name: 3 - Exit - Size in Pages: 31 - Service Duration: 3 = 

= Time Stamp 0:04 - Process Name: 7 - Enter - Size in Pages: 11 - Service Duration: 2 = 
= Time Stamp 0:04 - Process Name: 8 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:04 - Process Name: 9 - Enter - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:04
  Process 2's virtual page 0 will be evicted if needed.
  Process 2 is under service, its reference page (virtual_page:physical_page) is: (0:6), (30:9), (22:11), (29:16), (28:18), (13:20), (21:23), (20:26), (2:27), (3:29), (4:30), (27:14), 
  Process 4 is under service, its reference page (virtual_page:physical_page) is: (0:32), (3:35), (2:37), (4:40), (1:44), 
  Process 5 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:36), (2:38), (4:46), (3:0), 
  Process 6 is under service, its reference page (virtual_page:physical_page) is: (0:34), (2:41), (4:42), (3:45), 
  Process 7 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:4), (10:8), (9:15), (8:17), (3:22), 
  Process 8 is under service, its reference page (virtual_page:physical_page) is: (0:2), (3:5), (1:10), (2:12), (5:21), (16:24), 
  Process 9 is under service, its reference page (virtual_page:physical_page) is: (0:3), (9:7), (8:13), (10:19), 

= Memory Map: =
5 7 8 9 7 8 2 9 7 2 8 2 8 9 2 7 2 7 2 9 2 8 7 2 8 . 2 2 . 2 2 . 4 5 6 4 5 4 5 . 4 6 6 . 4 6 5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:05 - Process Name: 10 - Enter - Size in Pages: 17 - Service Duration: 5 = 
= Time Stamp 0:05 - Process Name: 11 - Enter - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:05
  Process 2's virtual page 0 will be evicted if needed.
  Process 2 is under service, its reference page (virtual_page:physical_page) is: (0:6), (30:9), (22:11), (29:16), (28:18), (13:20), (21:23), (20:26), (2:27), (3:29), (4:30), (27:14), (25:48), (26:53), 
  Process 4 is under service, its reference page (virtual_page:physical_page) is: (0:32), (3:35), (2:37), (4:40), (1:44), 
  Process 5 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:36), (2:38), (4:46), (3:0), 
  Process 6 is under service, its reference page (virtual_page:physical_page) is: (0:34), (2:41), (4:42), (3:45), (1:39), 
  Process 7 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:4), (10:8), (9:15), (8:17), (3:22), (2:58), 
  Process 8 is under service, its reference page (virtual_page:physical_page) is: (0:2), (3:5), (1:10), (2:12), (5:21), (16:24), (15:25), (14:43), 
  Process 9 is under service, its reference page (virtual_page:physical_page) is: (0:3), (9:7), (8:13), (10:19), (7:50), (6:54), (3:59), 
  Process 10 is under service, its reference page (virtual_page:physical_page) is: (0:28), (8:49), (2:51), (3:55), (12:56), 
  Process 11 is under service, its reference page (virtual_page:physical_page) is: (0:31), (4:47), (3:52), (1:57), 

= Memory Map: =
5 7 8 9 7 8 2 9 7 2 8 2 8 9 2 7 2 7 2 9 2 8 7 2 8 8 2 2 10 2 2 11 4 5 6 4 5 4 5 6 4 6 6 8 4 6 5 11 2 10 9 10 11 2 9 10 10 11 7 9 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:06 - Process Name: 2 - Exit - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:06 - Process Name: 4 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:06 - Process Name: 6 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:06 - Process Name: 7 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:06 - Process Name: 9 - Exit - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:06 - Process Name: 12 - Enter - Size in Pages: 17 - Service Duration: 3 = 
= Time Stamp 0:06 - Process Name: 13 - Enter - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:06
  Process 5's virtual page 0 will be evicted if needed.
  Process 5 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:36), (2:38), (4:46), (3:0), 
  Process 8 is under service, its reference page (virtual_page:physical_page) is: (0:2), (3:5), (1:10), (2:12), (5:21), (16:24), (15:25), (14:43), (13:7), (12:9), (11:11), 
  Process 10 is under service, its reference page (virtual_page:physical_page) is: (0:28), (8:49), (2:51), (3:55), (12:56), (1:4), (4:14), (14:15), 
  Process 11 is under service, its reference page (virtual_page:physical_page) is: (0:31), (4:47), (3:52), (1:57), 
  Process 12 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:8), (2:13), 
  Process 13 is under service, its reference page (virtual_page:physical_page) is: (0:3), (1:6), 

= Memory Map: =
5 12 8 13 10 8 13 8 12 8 8 8 8 12 10 10 . . . . . 8 . . 8 8 . . 10 . . 11 . 5 . . 5 . 5 . . . . 8 . . 5 11 . 10 . 10 11 . . 10 10 11 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:07 - Process Name: 13 - Exit - Size in Pages: 11 - Service Duration: 1 = 

= Time Stamp 0:07 - Process Name: 14 - Enter - Size in Pages: 17 - Service Duration: 1 = 
= Time Stamp 0:07 - Process Name: 15 - Enter - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:07
  Process 5's virtual page 0 will be evicted if needed.
  Process 5 is under service, its reference page (virtual_page:physical_page) is: (0:33), (1:36), (2:38), (4:46), (3:0), 
  Process 8 is under service, its reference page (virtual_page:physical_page) is: (0:2), (3:5), (1:10), (2:12), (5:21), (16:24), (15:25), (14:43), (13:7), (12:9), (11:11), (6:37), 
  Process 10 is under service, its reference page (virtual_page:physical_page) is: (0:28), (8:49), (2:51), (3:55), (12:56), (1:4), (4:14), (14:15), (15:3), (9:26), 
  Process 11 is under service, its reference page (virtual_page:physical_page) is: (0:31), (4:47), (3:52), (1:57), (2:20), 
  Process 12 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:8), (2:13), (12:27), (4:40), 
  Process 14 is under service, its reference page (virtual_page:physical_page) is: (0:6), (7:17), (6:22), (12:30), (13:34), (11:41), (10:42), 
  Process 15 is under service, its reference page (virtual_page:physical_page) is: (0:16), (12:18), (30:19), (29:23), (28:29), (5:32), (4:35), (3:39), (14:44), 

= Memory Map: =
5 12 8 10 10 8 14 8 12 8 8 8 8 12 10 10 15 14 15 15 11 8 14 15 8 8 10 12 10 15 14 11 15 5 14 15 5 8 5 15 12 14 14 8 15 . 5 11 . 10 . 10 11 . . 10 10 11 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:08 - Process Name: 5 - Exit - Size in Pages: 5 - Service Duration: 5 = 

= Time Stamp 0:08 - Process Name: 11 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:08 - Process Name: 14 - Exit - Size in Pages: 17 - Service Duration: 1 = 

= Time Stamp 0:08 - Process Name: 15 - Exit - Size in Pages: 31 - Service Duration: 1 = 

= Time Stamp 0:08 - Process Name: 16 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:08 - Process Name: 17 - Enter - Size in Pages: 17 - Service Duration: 4 = 
= Time Stamp 0:08 - Process Name: 18 - Enter - Size in Pages: 31 - Service Duration: 2 = 

= Time Stamp 0:08
  Process 8's virtual page 0 will be evicted if needed.
  Process 8 is under service, its reference page (virtual_page:physical_page) is: (0:2), (3:5), (1:10), (2:12), (5:21), (16:24), (15:25), (14:43), (13:7), (12:9), (11:11), (6:37), 
  Process 10 is under service, its reference page (virtual_page:physical_page) is: (0:28), (8:49), (2:51), (3:55), (12:56), (1:4), (4:14), (14:15), (15:3), (9:26), (16:0), (5:34), 
  Process 12 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:8), (2:13), (12:27), (4:40), (16:6), (3:32), 
  Process 16 is under service, its reference page (virtual_page:physical_page) is: (0:16), (2:19), (1:23), (10:30), (9:31), (8:33), 
  Process 17 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:29), (16:35), (15:36), 
  Process 18 is under service, its reference page (virtual_page:physical_page) is: (0:18), (29:20), (30:22), 

= Memory Map: =
10 12 8 10 10 8 12 8 12 8 8 8 8 12 10 10 16 17 18 16 18 8 18 16 8 8 10 12 10 17 16 16 12 16 10 17 17 8 . . 12 . . 8 . . . . . 10 . 10 . . . 10 10 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:09 - Process Name: 8 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:09 - Process Name: 12 - Exit - Size in Pages: 17 - Service Duration: 3 = 

= Time Stamp 0:09 - Process Name: 19 - Enter - Size in Pages: 31 - Service Duration: 4 = 
= Time Stamp 0:09 - Process Name: 20 - Enter - Size in Pages: 11 - Service Duration: 3 = 
= Time Stamp 0:09 - Process Name: 21 - Enter - Size in Pages: 5 - Service Duration: 3 = 
= Time Stamp 0:09 - Process Name: 22 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:09
  Process 10's virtual page 0 will be evicted if needed.
  Process 10 is under service, its reference page (virtual_page:physical_page) is: (0:28), (8:49), (2:51), (3:55), (12:56), (1:4), (4:14), (14:15), (15:3), (9:26), (16:0), (5:34), (10:7), (7:10), (6:25), 
  Process 16 is under service, its reference page (virtual_page:physical_page) is: (0:16), (2:19), (1:23), (10:30), (9:31), (8:33), (3:11), (4:27), (6:45), 
  Process 17 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:29), (16:35), (15:36), (6:38), (9:46), (4:50), 
  Process 18 is under service, its reference page (virtual_page:physical_page) is: (0:18), (29:20), (30:22), (8:8), (7:12), (9:41), (6:52), 
  Process 19 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (6:47), (30:53), 
  Process 20 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:13), (9:32), (10:39), (8:43), 
  Process 21 is under service, its reference page (virtual_page:physical_page) is: (0:5), (2:9), (1:21), (4:37), 
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:6), (20:24), (21:40), (28:44), (30:48), (29:54), 

= Memory Map: =
10 19 20 10 10 21 22 10 18 21 10 16 18 20 10 10 16 17 18 16 18 21 18 16 22 10 10 16 10 17 16 16 20 16 10 17 17 21 17 20 22 18 19 20 22 16 17 19 22 10 17 10 18 19 22 10 10 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:10 - Process Name: 10 - Exit - Size in Pages: 17 - Service Duration: 5 = 

= Time Stamp 0:10 - Process Name: 18 - Exit - Size in Pages: 31 - Service Duration: 2 = 


= Time Stamp 0:10
  Process 16's virtual page 0 will be evicted if needed.
  Process 16 is under service, its reference page (virtual_page:physical_page) is: (0:16), (2:19), (1:23), (10:30), (9:31), (8:33), (3:11), (4:27), (6:45), 
  Process 17 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:29), (16:35), (15:36), (6:38), (9:46), (4:50), (2:7), (3:8), (8:14), 
  Process 19 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (6:47), (30:53), (29:0), (28:3), 
  Process 20 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:13), (9:32), (10:39), (8:43), (2:4), 
  Process 21 is under service, its reference page (virtual_page:physical_page) is: (0:5), (2:9), (1:21), (4:37), (3:10), 
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:6), (20:24), (21:40), (28:44), (30:48), (29:54), (1:12), 

= Memory Map: =
19 19 20 19 20 21 22 17 17 21 21 16 22 20 17 . 16 17 . 16 . 21 . 16 22 . . 16 . 17 16 16 20 16 . 17 17 21 17 20 22 . 19 20 22 16 17 19 22 . 17 . . 19 22 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:11 - Process Name: 16 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:11 - Process Name: 23 - Enter - Size in Pages: 31 - Service Duration: 5 = 

= Time Stamp 0:11
  Process 17's virtual page 0 will be evicted if needed.
  Process 17 is under service, its reference page (virtual_page:physical_page) is: (0:17), (1:29), (16:35), (15:36), (6:38), (9:46), (4:50), (2:7), (3:8), (8:14), (12:16), 
  Process 19 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (6:47), (30:53), (29:0), (28:3), (21:19), (23:25), (24:26), 
  Process 20 is under service, its reference page (virtual_page:physical_page) is: (0:2), (1:13), (9:32), (10:39), (8:43), (2:4), (7:11), 
  Process 21 is under service, its reference page (virtual_page:physical_page) is: (0:5), (2:9), (1:21), (4:37), (3:10), 
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:6), (20:24), (21:40), (28:44), (30:48), (29:54), (1:12), (19:22), (7:28), (8:30), (9:31), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:15), (30:18), (29:20), (28:23), (27:27), 

= Memory Map: =
19 19 20 19 20 21 22 17 17 21 21 20 22 20 17 23 17 17 23 19 23 21 22 23 22 19 19 23 22 17 22 22 20 . . 17 17 21 17 20 22 . 19 20 22 . 17 19 22 . 17 . . 19 22 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:12 - Process Name: 17 - Exit - Size in Pages: 17 - Service Duration: 4 = 

= Time Stamp 0:12 - Process Name: 20 - Exit - Size in Pages: 11 - Service Duration: 3 = 

= Time Stamp 0:12 - Process Name: 21 - Exit - Size in Pages: 5 - Service Duration: 3 = 

= Time Stamp 0:12 - Process Name: 24 - Enter - Size in Pages: 11 - Service Duration: 2 = 

= Time Stamp 0:12
  Process 19's virtual page 0 will be evicted if needed.
  Process 19 is under service, its reference page (virtual_page:physical_page) is: (0:1), (1:42), (6:47), (30:53), (29:0), (28:3), (21:19), (23:25), (24:26), (2:9), 
  Process 22 is under service, its reference page (virtual_page:physical_page) is: (0:6), (20:24), (21:40), (28:44), (30:48), (29:54), (1:12), (19:22), (7:28), (8:30), (9:31), (10:2), (17:5), (12:8), (13:10), (18:13), 
  Process 23 is under service, its reference page (virtual_page:physical_page) is: (0:15), (30:18), (29:20), (28:23), (27:27), (17:14), (7:17), (8:29), (9:32), 
  Process 24 is under service, its reference page (virtual_page:physical_page) is: (0:4), (2:7), (1:11), (9:16), (10:21), 

= Memory Map: =
19 19 22 19 24 22 22 24 22 19 22 24 22 22 23 23 24 23 23 19 23 24 22 23 22 19 19 23 22 23 22 22 23 . . . . . . . 22 . 19 . 22 . . 19 22 . . . . 19 22 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
= Time Stamp 0:13 - Process Name: 19 - Exit - Size in Pages: 31 - Service Duration: 4 = 

= Time Stamp 0:13 - Process Name: 25 - Enter - Size in Pages: 17 - Service Duration: 4 = 
= Time Stamp 0:13 - Process Name: 26 - Enter - Size in Pages: 5 - Service Duration: 5 = 
= Time Stamp 0:13 - Process Name: 27 - Enter - Size in Pages: 5 - Service Duration: 1 = 
= Time Stamp 0:13 - Process Name: 28 - Enter - Size in Pages: 5 - Service Duration: 4 = 

= Time Stamp 0:13
  Process 22's virtual page 0 will be evicted if needed.
